LOC137140791	XM_067540365.1#LOC137140791
PTPN13	XM_067557126.1#PTPN13
PTPN13	XM_067557123.1#PTPN13
PTPN13	XM_067557127.1#PTPN13
PTPN13	XM_067557122.1#PTPN13
PTPN13	XM_067557129.1#PTPN13
CUNH4orf36	XM_067557135.1#CUNH4orf36
AFF1	XM_067557132.1#AFF1
AFF1	XM_067557130.1#AFF1
AFF1	XM_067557133.1#AFF1
AFF1	XM_067557134.1#AFF1
KLHL8	XM_067557137.1#KLHL8
KLHL8	XM_067557136.1#KLHL8
LOC137159012	XM_067557138.1#LOC137159012
LOC137159196	XM_067557386.1#LOC137159196
NUDT9	XM_067557142.1#NUDT9
NUDT9	XM_067557143.1#NUDT9
NUDT9	XM_067557144.1#NUDT9
NUDT9	XM_067557140.1#NUDT9
NUDT9	XM_067557145.1#NUDT9
NUDT9	XM_067557141.1#NUDT9
SPARCL1	XM_067557148.1#SPARCL1
SPARCL1	XM_067557146.1#SPARCL1
SPARCL1	XM_067557147.1#SPARCL1
DMP1	XM_067557387.1#DMP1
IBSP	XM_067557388.1#IBSP
SPP1	XM_067557150.1#SPP1
PKD2	XM_067557151.1#PKD2
LOC137159019	XM_067557153.1#LOC137159019
LOC137159020	XM_067557154.1#LOC137159020
PPM1K	XM_067557155.1#PPM1K
LOC137159027	XM_067557164.1#LOC137159027
LOC137159023	XM_067557161.1#LOC137159023
PIGY	XM_067557163.1#PIGY
PYURF	XM_067557162.1#PYURF
HERC3	XM_067557156.1#HERC3
HERC3	XM_067557158.1#HERC3
HERC3	XM_067557159.1#HERC3
HERC3	XM_067557157.1#HERC3
FAM13A	XM_067557168.1#FAM13A
FAM13A	XM_067557169.1#FAM13A
FAM13A	XM_067557166.1#FAM13A
FAM13A	XM_067557167.1#FAM13A
FAM13A	XM_067557170.1#FAM13A
FAM13A	XM_067557172.1#FAM13A
FAM13A	XM_067557171.1#FAM13A
GPRIN3	XM_067557389.1#GPRIN3
SNCA	XM_067557390.1#SNCA
MMRN1	XM_067557173.1#MMRN1
CCSER1	XM_067557175.1#CCSER1
CCSER1	XM_067557178.1#CCSER1
GRID2	XM_067557183.1#GRID2
GRID2	XM_067557186.1#GRID2
ATOH1	XM_067557391.1#ATOH1
SMARCAD1	XM_067557187.1#SMARCAD1
SMARCAD1	XM_067557188.1#SMARCAD1
HPGDS	XM_067557392.1#HPGDS
LOC137159085	XM_067557267.1#LOC137159085
PDLIM5	XM_067557195.1#PDLIM5
PDLIM5	XM_067557196.1#PDLIM5
PDLIM5	XM_067557198.1#PDLIM5
PDLIM5	XM_067557200.1#PDLIM5
PDLIM5	XM_067557205.1#PDLIM5
PDLIM5	XM_067557206.1#PDLIM5
PDLIM5	XM_067557207.1#PDLIM5
PDLIM5	XM_067557208.1#PDLIM5
PDLIM5	XM_067557209.1#PDLIM5
PDLIM5	XM_067557211.1#PDLIM5
PDLIM5	XM_067557213.1#PDLIM5
PDLIM5	XM_067557214.1#PDLIM5
PDLIM5	XM_067557215.1#PDLIM5
PDLIM5	XM_067557216.1#PDLIM5
BMPR1B	XM_067557217.1#BMPR1B
UNC5C	XM_067557393.1#UNC5C
STPG2	XM_067557395.1#STPG2
RAP1GDS1	XM_067557218.1#RAP1GDS1
RAP1GDS1	XM_067557220.1#RAP1GDS1
RAP1GDS1	XM_067557221.1#RAP1GDS1
TSPAN5	XM_067557225.1#TSPAN5
TSPAN5	XM_067557224.1#TSPAN5
EIF4E	XM_067557227.1#EIF4E
METAP1	XM_067557228.1#METAP1
LOC137159047	XM_067557230.1#LOC137159047
LOC137159046	XM_067557229.1#LOC137159046
LOC137159238	XM_067557397.1#LOC137159238
LOC137159240	XM_067557399.1#LOC137159240
LOC137159245	XM_067557401.1#LOC137159245
LOC137159244	XM_067557400.1#LOC137159244
LOC137159247	XM_067557402.1#LOC137159247
LOC137159249	XM_067557403.1#LOC137159249
LOC137159251	XM_067557407.1#LOC137159251
LOC137159250	XM_067557406.1#LOC137159250
TERT	XM_067557408.1#TERT
CLPTM1L	XM_067557412.1#CLPTM1L
LPCAT1	XM_067557416.1#LPCAT1
LPCAT1	XM_067557415.1#LPCAT1
MRPL36	XM_067557419.1#MRPL36
NDUFS6	XM_067557418.1#NDUFS6
IRX4	XM_067557420.1#IRX4
IRX2	XM_067557425.1#IRX2
IRX2	XM_067557426.1#IRX2
IRX1	XM_067557424.1#IRX1
LOC137159268	XM_067557430.1#LOC137159268
LOC137159268	XM_067557429.1#LOC137159268
LOC137159268	XM_067557428.1#LOC137159268
LOC137159269	XM_067557431.1#LOC137159269
LOC137159270	XM_067557433.1#LOC137159270
LOC137159270	XM_067557432.1#LOC137159270
LOC137159273	XM_067557434.1#LOC137159273
LOC137159276	XM_067557436.1#LOC137159276
LOC137159277	XM_067557437.1#LOC137159277
LOC137159279	XM_067557438.1#LOC137159279
LOC137159300	XM_067557456.1#LOC137159300
LOC137159283	XM_067557443.1#LOC137159283
LOC137159291	XM_067557449.1#LOC137159291
LOC137159284	XM_067557444.1#LOC137159284
LOC137159293	XM_067557450.1#LOC137159293
LOC137159294	XM_067557451.1#LOC137159294
LOC137159295	XM_067557452.1#LOC137159295
LOC137159296	XM_067557453.1#LOC137159296
LOC137159297	XM_067557454.1#LOC137159297
LOC137159285	XM_067557445.1#LOC137159285
LOC137159299	XM_067557455.1#LOC137159299
LOC137159288	XM_067557446.1#LOC137159288
LOC137159290	XM_067557447.1#LOC137159290
LOC137159282	XM_067557442.1#LOC137159282
LOC137159282	XM_067557441.1#LOC137159282
LOC137159301	XM_067557457.1#LOC137159301
LOC137159302	XM_067557459.1#LOC137159302
LOC137159306	XM_067557460.1#LOC137159306
LOC137159308	XM_067557461.1#LOC137159308
USF2	XM_067557463.1#USF2
HAMP	XM_067557468.1#HAMP
LOC137159320	XM_067557478.1#LOC137159320
LOC137159311	XM_067557464.1#LOC137159311
CUNH19orf84	XM_067557469.1#CUNH19orf84
LOC137159314	XM_067557471.1#LOC137159314
LOC137159321	XM_067557479.1#LOC137159321
LOC137159315	XM_067557472.1#LOC137159315
LOC137159322	XM_067557480.1#LOC137159322
LOC137159323	XM_067557481.1#LOC137159323
LOC137159316	XM_067557473.1#LOC137159316
LOC137159324	XM_067557483.1#LOC137159324
ETFB	XM_067557474.1#ETFB
VSIG10L	XM_067557484.1#VSIG10L
IGLON5	XM_067557476.1#IGLON5
LOC137159319	XM_067557477.1#LOC137159319
LOC137159326	XM_067557485.1#LOC137159326
LOC137159327	XM_067557486.1#LOC137159327
LOC137159328	XM_067557487.1#LOC137159328
LOC137159329	XM_067557488.1#LOC137159329
LOC137159342	XM_067557503.1#LOC137159342
LOC137159339	XM_067557502.1#LOC137159339
LOC137159339	XM_067557499.1#LOC137159339
LOC137159339	XM_067557500.1#LOC137159339
LOC137159334	XM_067557493.1#LOC137159334
LOC137159330	XM_067557489.1#LOC137159330
LOC137159331	XM_067557491.1#LOC137159331
LOC137159332	XM_067557492.1#LOC137159332
LOC137159336	XM_067557495.1#LOC137159336
LOC137159337	XM_067557497.1#LOC137159337
LOC137159337	XM_067557496.1#LOC137159337
LOC137159335	XM_067557494.1#LOC137159335
LOC137159343	XM_067557504.1#LOC137159343
LOC137159344	XM_067557505.1#LOC137159344
LOC137159345	XM_067557506.1#LOC137159345
LOC137159348	XM_067557507.1#LOC137159348
LOC137159349	XM_067557508.1#LOC137159349
SVIP	XM_067558175.1#SVIP
GAS2	XM_067558172.1#GAS2
FANCF	XM_067558087.1#FANCF
SLC17A6	XM_067558176.1#SLC17A6
LOC137159598	XM_067558088.1#LOC137159598
ANO5	XM_067558181.1#ANO5
ANO5	XM_067558179.1#ANO5
ANO5	XM_067558180.1#ANO5
ANO5	XM_067558178.1#ANO5
NELL1	XM_067558184.1#NELL1
NELL1	XM_067558183.1#NELL1
NELL1	XM_067558182.1#NELL1
NELL1	XM_067558185.1#NELL1
SLC6A5	XM_067558089.1#SLC6A5
PRMT3	XM_067558190.1#PRMT3
PRMT3	XM_067558189.1#PRMT3
HTATIP2	XM_067558090.1#HTATIP2
DBX1	XM_067558091.1#DBX1
NAV2	XM_067558196.1#NAV2
NAV2	XM_067558193.1#NAV2
NAV2	XM_067558197.1#NAV2
NAV2	XM_067558195.1#NAV2
NAV2	XM_067558192.1#NAV2
NAV2	XM_067558200.1#NAV2
NAV2	XM_067558198.1#NAV2
NAV2	XM_067558199.1#NAV2
NAV2	XM_067558202.1#NAV2
E2F8	XM_067558204.1#E2F8
E2F8	XM_067558205.1#E2F8
CSRP3	XM_067558207.1#CSRP3
ZDHHC13	XM_067558208.1#ZDHHC13
DHCR7	XM_067558210.1#DHCR7
DHCR7	XM_067558211.1#DHCR7
NADSYN1	XM_067558212.1#NADSYN1
TPCN2	XM_067558216.1#TPCN2
TPCN2	XM_067558218.1#TPCN2
CCND1	XM_067558219.1#CCND1
LTO1	XM_067558222.1#LTO1
LTO1	XM_067558220.1#LTO1
FGF19	XM_067558092.1#FGF19
FGF4	XM_067558093.1#FGF4
FGF3	XM_067558095.1#FGF3
ANO1	XM_067558224.1#ANO1
ANO1	XM_067558223.1#ANO1
FADD	XM_067558227.1#FADD
FADD	XM_067558228.1#FADD
FADD	XM_067558225.1#FADD
PPFIA1	XM_067557510.1#PPFIA1
PPFIA1	XM_067557515.1#PPFIA1
PPFIA1	XM_067557512.1#PPFIA1
PPFIA1	XM_067557511.1#PPFIA1
PPFIA1	XM_067557514.1#PPFIA1
PPFIA1	XM_067557513.1#PPFIA1
PPFIA1	XM_067557516.1#PPFIA1
PPFIA1	XM_067557518.1#PPFIA1
PPFIA1	XM_067557517.1#PPFIA1
CTTN	XM_067557521.1#CTTN
CTTN	XM_067557522.1#CTTN
CTTN	XM_067557519.1#CTTN
CTTN	XM_067557523.1#CTTN
SHANK2	XM_067557524.1#SHANK2
LOC137159355	XM_067557525.1#LOC137159355
LOC137159356	XM_067557526.1#LOC137159356
CD59	XM_067557530.1#CD59
CD59	XM_067557529.1#CD59
CD59	XM_067557528.1#CD59
LOC137159614	XM_067558098.1#LOC137159614
LOC137159614	XM_067558097.1#LOC137159614
FBXO3	XM_067557532.1#FBXO3
FBXO3	XM_067557531.1#FBXO3
LMO2	XM_067557533.1#LMO2
CAPRIN1	XM_067557537.1#CAPRIN1
CAPRIN1	XM_067557535.1#CAPRIN1
CAPRIN1	XM_067557534.1#CAPRIN1
CAPRIN1	XM_067557538.1#CAPRIN1
CAPRIN1	XM_067557539.1#CAPRIN1
NAT10	XM_067557540.1#NAT10
NAT10	XM_067557542.1#NAT10
ABTB2	XM_067557543.1#ABTB2
CAT	XM_067557545.1#CAT
ELF5	XM_067558099.1#ELF5
EHF	XM_067558101.1#EHF
APIP	XM_067557549.1#APIP
PDHX	XM_067557548.1#PDHX
CD44	XM_067557550.1#CD44
CD44	XM_067557551.1#CD44
SLC1A2	XM_067557554.1#SLC1A2
SLC1A2	XM_067557553.1#SLC1A2
SLC1A2	XM_067557556.1#SLC1A2
PAMR1	XM_067558103.1#PAMR1
PAMR1	XM_067558104.1#PAMR1
PAMR1	XM_067558102.1#PAMR1
FJX1	XM_067557557.1#FJX1
TRIM44	XM_067557559.1#TRIM44
LDLRAD3	XM_067558109.1#LDLRAD3
LDLRAD3	XM_067558105.1#LDLRAD3
PRR5L	XM_067557571.1#PRR5L
PRR5L	XM_067557560.1#PRR5L
PRR5L	XM_067557563.1#PRR5L
PRR5L	XM_067557566.1#PRR5L
PRR5L	XM_067557565.1#PRR5L
PRR5L	XM_067557569.1#PRR5L
PRR5L	XM_067557567.1#PRR5L
PRR5L	XM_067557570.1#PRR5L
PRR5L	XM_067557568.1#PRR5L
PRR5L	XM_067557562.1#PRR5L
PRR5L	XM_067557561.1#PRR5L
COMMD9	XM_067557577.1#COMMD9
TRAF6	XM_067557578.1#TRAF6
TRAF6	XM_067557579.1#TRAF6
RAG1	XM_067558110.1#RAG1
RAG2	XM_067558111.1#RAG2
IFTAP	XM_067558112.1#IFTAP
LRRC4C	XM_067557581.1#LRRC4C
LRRC4C	XM_067557580.1#LRRC4C
API5	XM_067557582.1#API5
TTC17	XM_067557583.1#TTC17
HSD17B12	XM_067557584.1#HSD17B12
ALKBH3	XM_067557589.1#ALKBH3
ALKBH3	XM_067557587.1#ALKBH3
ALKBH3	XM_067557591.1#ALKBH3
ALKBH3	XM_067557588.1#ALKBH3
ALKBH3	XM_067557590.1#ALKBH3
CUNH11orf96	XM_067558115.1#CUNH11orf96
ACCS	XM_067557593.1#ACCS
ACCS	XM_067557592.1#ACCS
EXT2	XM_067557594.1#EXT2
ALX4	XM_067558117.1#ALX4
CD82	XM_067557596.1#CD82
CD82	XM_067557597.1#CD82
TSPAN18	XM_067557600.1#TSPAN18
TSPAN18	XM_067557598.1#TSPAN18
TSPAN18	XM_067557599.1#TSPAN18
TP53I11	XM_067557601.1#TP53I11
PRDM11	XM_067557605.1#PRDM11
PRDM11	XM_067557603.1#PRDM11
PRDM11	XM_067557604.1#PRDM11
SYT13	XM_067557608.1#SYT13
SYT13	XM_067557606.1#SYT13
LOC137159589	XM_067558081.1#LOC137159589
LOC137159590	XM_067558082.1#LOC137159590
LOC137159591	XM_067558083.1#LOC137159591
LOC137159393	XM_067557610.1#LOC137159393
LOC137159393	XM_067557611.1#LOC137159393
LOC137159393	XM_067557612.1#LOC137159393
LOC137159393	XM_067557613.1#LOC137159393
CHST1	XM_067557609.1#CHST1
SLC35C1	XM_067557615.1#SLC35C1
SLC35C1	XM_067557614.1#SLC35C1
SLC35C1	XM_067557618.1#SLC35C1
SLC35C1	XM_067557616.1#SLC35C1
CRY2	XM_067557619.1#CRY2
MAPK8IP1	XM_067557620.1#MAPK8IP1
FREY1	XM_067557621.1#FREY1
PEX16	XM_067557627.1#PEX16
LARGE2	XM_067557622.1#LARGE2
LARGE2	XM_067557626.1#LARGE2
LARGE2	XM_067557624.1#LARGE2
LARGE2	XM_067557623.1#LARGE2
LARGE2	XM_067557625.1#LARGE2
PHF21A	XM_067557629.1#PHF21A
PHF21A	XM_067557628.1#PHF21A
PHF21A	XM_067557631.1#PHF21A
LOC137159592	XM_067558084.1#LOC137159592
CREB3L1	XM_067557632.1#CREB3L1
CREB3L1	XM_067557633.1#CREB3L1
DGKZ	XM_067557635.1#DGKZ
DGKZ	XM_067557637.1#DGKZ
DGKZ	XM_067557636.1#DGKZ
DGKZ	XM_067557638.1#DGKZ
DGKZ	XM_067557640.1#DGKZ
DGKZ	XM_067557641.1#DGKZ
DGKZ	XM_067557643.1#DGKZ
MDK	XM_067557647.1#MDK
MDK	XM_067557646.1#MDK
CHRM4	XM_067557645.1#CHRM4
AMBRA1	XM_067557650.1#AMBRA1
AMBRA1	XM_067557649.1#AMBRA1
AMBRA1	XM_067557648.1#AMBRA1
HARBI1	XM_067557659.1#HARBI1
HARBI1	XM_067557657.1#HARBI1
HARBI1	XM_067557658.1#HARBI1
ATG13	XM_067557656.1#ATG13
ATG13	XM_067557651.1#ATG13
ATG13	XM_067557652.1#ATG13
ATG13	XM_067557653.1#ATG13
ATG13	XM_067557655.1#ATG13
ARHGAP1	XM_067557663.1#ARHGAP1
ARHGAP1	XM_067557664.1#ARHGAP1
ARHGAP1	XM_067557662.1#ARHGAP1
ARHGAP1	XM_067557661.1#ARHGAP1
ZNF408	XM_067557660.1#ZNF408
F2	XM_067557674.1#F2
CKAP5	XM_067557672.1#CKAP5
CKAP5	XM_067557671.1#CKAP5
CKAP5	XM_067557670.1#CKAP5
CKAP5	XM_067557669.1#CKAP5
CKAP5	XM_067557665.1#CKAP5
CKAP5	XM_067557667.1#CKAP5
CKAP5	XM_067557666.1#CKAP5
CKAP5	XM_067557673.1#CKAP5
LRP4	XM_067558085.1#LRP4
CSTPP1	XM_067557675.1#CSTPP1
ARFGAP2	XM_067557680.1#ARFGAP2
PACSIN3	XM_067557685.1#PACSIN3
PACSIN3	XM_067557686.1#PACSIN3
PACSIN3	XM_067557689.1#PACSIN3
PACSIN3	XM_067557687.1#PACSIN3
PACSIN3	XM_067557688.1#PACSIN3
PACSIN3	XM_067557690.1#PACSIN3
DDB2	XM_067557695.1#DDB2
DDB2	XM_067557694.1#DDB2
DDB2	XM_067557692.1#DDB2
DDB2	XM_067557693.1#DDB2
ACP2	XM_067557697.1#ACP2
ACP2	XM_067557696.1#ACP2
ACP2	XM_067557698.1#ACP2
NR1H3	XM_067557700.1#NR1H3
NR1H3	XM_067557705.1#NR1H3
NR1H3	XM_067557701.1#NR1H3
NR1H3	XM_067557702.1#NR1H3
NR1H3	XM_067557707.1#NR1H3
NR1H3	XM_067557704.1#NR1H3
NR1H3	XM_067557703.1#NR1H3
MADD	XM_067557708.1#MADD
MYBPC3	XM_067557709.1#MYBPC3
SPI1	XM_067557710.1#SPI1
SLC39A13	XM_067558126.1#SLC39A13
SLC39A13	XM_067558127.1#SLC39A13
LOC137159429	XM_067557712.1#LOC137159429
LOC137159429	XM_067557713.1#LOC137159429
PSMC3	XM_067557711.1#PSMC3
RAPSN	XM_067557719.1#RAPSN
RAPSN	XM_067557720.1#RAPSN
CELF1	XM_067557718.1#CELF1
CELF1	XM_067557716.1#CELF1
CELF1	XM_067557715.1#CELF1
PTPMT1	XM_067557723.1#PTPMT1
PTPMT1	XM_067557725.1#PTPMT1
PTPMT1	XM_067557724.1#PTPMT1
PTPMT1	XM_067557726.1#PTPMT1
KBTBD4	XM_067557714.1#KBTBD4
NDUFS3	XM_067557721.1#NDUFS3
C1QTNF4	XM_067557731.1#C1QTNF4
FUT8	XM_067557732.1#FUT8
FUT8	XM_067557733.1#FUT8
FUT8	XM_067557734.1#FUT8
FUT8	XM_067557735.1#FUT8
GPHN	XM_067557745.1#GPHN
GPHN	XM_067557750.1#GPHN
GPHN	XM_067557759.1#GPHN
GPHN	XM_067557755.1#GPHN
GPHN	XM_067557748.1#GPHN
GPHN	XM_067557753.1#GPHN
GPHN	XM_067557752.1#GPHN
GPHN	XM_067557754.1#GPHN
GPHN	XM_067557757.1#GPHN
GPHN	XM_067557758.1#GPHN
PALS1	XM_067557760.1#PALS1
ATP6V1D	XM_067557763.1#ATP6V1D
EIF2S1	XM_067557762.1#EIF2S1
PLEK2	XM_067558129.1#PLEK2
LOC137159661	XM_067558131.1#LOC137159661
ZFYVE26	XM_067557764.1#ZFYVE26
ZFYVE26	XM_067557765.1#ZFYVE26
LOC137159447	XM_067557770.1#LOC137159447
VTI1B	XM_067557774.1#VTI1B
VTI1B	XM_067557773.1#VTI1B
ARG2	XM_067557768.1#ARG2
PIGH	XM_067557789.1#PIGH
PIGH	XM_067557788.1#PIGH
PIGH	XM_067557783.1#PIGH
PIGH	XM_067557785.1#PIGH
PIGH	XM_067557786.1#PIGH
PLEKHH1	XM_067557777.1#PLEKHH1
PLEKHH1	XM_067557775.1#PLEKHH1
PLEKHH1	XM_067557776.1#PLEKHH1
PLEKHH1	XM_067557778.1#PLEKHH1
TMEM229B	XM_067557790.1#TMEM229B
TMEM229B	XM_067557791.1#TMEM229B
RAD51B	XM_067557794.1#RAD51B
RAD51B	XM_067557795.1#RAD51B
RAD51B	XM_067557792.1#RAD51B
RAD51B	XM_067557797.1#RAD51B
RAD51B	XM_067557796.1#RAD51B
ZFP36L1	XM_067557798.1#ZFP36L1
LOC137159459	XM_067557801.1#LOC137159459
LOC137159459	XM_067557803.1#LOC137159459
LOC137159459	XM_067557799.1#LOC137159459
LOC137159459	XM_067557800.1#LOC137159459
LOC137159459	XM_067557802.1#LOC137159459
ACTN1	XM_067557810.1#ACTN1
ACTN1	XM_067557809.1#ACTN1
ACTN1	XM_067557806.1#ACTN1
ACTN1	XM_067557805.1#ACTN1
ACTN1	XM_067557808.1#ACTN1
ACTN1	XM_067557807.1#ACTN1
DCAF5	XM_067557811.1#DCAF5
EXD2	XM_067557813.1#EXD2
GALNT16	XM_067558132.1#GALNT16
ERH	XM_067557815.1#ERH
SLC39A9	XM_067557814.1#SLC39A9
PLEKHD1	XM_067558133.1#PLEKHD1
CCDC177	XM_067558134.1#CCDC177
SUSD6	XM_067557817.1#SUSD6
SRSF5	XM_067557819.1#SRSF5
SRSF5	XM_067557818.1#SRSF5
SLC10A1	XM_067558096.1#SLC10A1
SMOC1	XM_067557820.1#SMOC1
SMOC1	XM_067557821.1#SMOC1
SMOC1	XM_067557822.1#SMOC1
SLC8A3	XM_067558135.1#SLC8A3
COX16	XM_067557827.1#COX16
COX16	XM_067557826.1#COX16
LOC137159473	XM_067557823.1#LOC137159473
SYNJ2BP	XM_067557825.1#SYNJ2BP
LOC137159478	XM_067557829.1#LOC137159478
LOC137159669	XM_067558137.1#LOC137159669
LOC137159670	XM_067558138.1#LOC137159670
LOC137159479	XM_067557830.1#LOC137159479
MED6	XM_067558139.1#MED6
TTC9	XM_067557831.1#TTC9
MAP3K9	XM_067558140.1#MAP3K9
PCNX1	XM_067557832.1#PCNX1
PCNX1	XM_067557833.1#PCNX1
PCNX1	XM_067557834.1#PCNX1
PCNX1	XM_067557835.1#PCNX1
SIPA1L1	XM_067557845.1#SIPA1L1
SIPA1L1	XM_067557840.1#SIPA1L1
SIPA1L1	XM_067557837.1#SIPA1L1
SIPA1L1	XM_067557846.1#SIPA1L1
SIPA1L1	XM_067557842.1#SIPA1L1
SIPA1L1	XM_067557839.1#SIPA1L1
SIPA1L1	XM_067557838.1#SIPA1L1
SIPA1L1	XM_067557847.1#SIPA1L1
SIPA1L1	XM_067557841.1#SIPA1L1
SIPA1L1	XM_067557843.1#SIPA1L1
SIPA1L1	XM_067557844.1#SIPA1L1
SIPA1L1	XM_067557848.1#SIPA1L1
RGS6	XM_067557853.1#RGS6
DPF3	XM_067558113.1#DPF3
DCAF4	XM_067557856.1#DCAF4
DCAF4	XM_067557857.1#DCAF4
ZFYVE1	XM_067557854.1#ZFYVE1
ZFYVE1	XM_067557855.1#ZFYVE1
RBM25	XM_067557861.1#RBM25
RBM25	XM_067557858.1#RBM25
RBM25	XM_067557860.1#RBM25
PSEN1	XM_067557872.1#PSEN1
PAPLN	XM_067557863.1#PAPLN
PAPLN	XM_067557862.1#PAPLN
NUMB	XM_067557865.1#NUMB
NUMB	XM_067557868.1#NUMB
NUMB	XM_067557871.1#NUMB
NUMB	XM_067557867.1#NUMB
NUMB	XM_067557870.1#NUMB
NUMB	XM_067557864.1#NUMB
NUMB	XM_067557866.1#NUMB
HEATR4	XM_067557873.1#HEATR4
RIOX1	XM_067557874.1#RIOX1
LOC137159496	XM_067557875.1#LOC137159496
LOC137159497	XM_067557876.1#LOC137159497
DNAL1	XM_067557877.1#DNAL1
MIDEAS	XM_067557880.1#MIDEAS
MIDEAS	XM_067557878.1#MIDEAS
MIDEAS	XM_067557879.1#MIDEAS
PTGR2	XM_067557883.1#PTGR2
PTGR2	XM_067557885.1#PTGR2
PTGR2	XM_067557882.1#PTGR2
PTGR2	XM_067557884.1#PTGR2
TMEM62	XM_067557890.1#TMEM62
TMEM62	XM_067557889.1#TMEM62
TMEM62	XM_067557893.1#TMEM62
TMEM62	XM_067557897.1#TMEM62
TMEM62	XM_067557894.1#TMEM62
TMEM62	XM_067557898.1#TMEM62
TMEM62	XM_067557895.1#TMEM62
TMEM62	XM_067557888.1#TMEM62
TMEM62	XM_067557887.1#TMEM62
UBR1	XM_067557899.1#UBR1
UBR1	XM_067557900.1#UBR1
LOC137159632	XM_067558114.1#LOC137159632
TTBK2	XM_067557906.1#TTBK2
LOC137159508	XM_067557907.1#LOC137159508
CDAN1	XM_067557901.1#CDAN1
CDAN1	XM_067557902.1#CDAN1
CDAN1	XM_067557904.1#CDAN1
CDAN1	XM_067557903.1#CDAN1
STARD9	XM_067558116.1#STARD9
HAUS2	XM_067557909.1#HAUS2
LRRC57	XM_067557911.1#LRRC57
LRRC57	XM_067557910.1#LRRC57
SNAP23	XM_067557912.1#SNAP23
ZNF106	XM_067557913.1#ZNF106
ZNF106	XM_067557914.1#ZNF106
ZNF106	XM_067557915.1#ZNF106
ZNF106	XM_067557916.1#ZNF106
CAPN3	XM_067557920.1#CAPN3
GANC	XM_067558141.1#GANC
TMEM87A	XM_067557921.1#TMEM87A
TMEM87A	XM_067557923.1#TMEM87A
TMEM87A	XM_067557922.1#TMEM87A
TMEM87A	XM_067557924.1#TMEM87A
VPS39	XM_067557925.1#VPS39
VPS39	XM_067557926.1#VPS39
VPS39	XM_067557927.1#VPS39
LOC137159677	XM_067558142.1#LOC137159677
LOC137159678	XM_067558143.1#LOC137159678
LOC137159679	XM_067558144.1#LOC137159679
LOC137159680	XM_067558146.1#LOC137159680
LOC137159517	XM_067557929.1#LOC137159517
LOC137159641	XM_067558119.1#LOC137159641
LOC137159642	XM_067558120.1#LOC137159642
LOC137159681	XM_067558147.1#LOC137159681
EHD4	XM_067557930.1#EHD4
LOC137159643	XM_067558121.1#LOC137159643
SPTBN5	XM_067557931.1#SPTBN5
LOC137159644	XM_067558122.1#LOC137159644
LOC137159682	XM_067558148.1#LOC137159682
JMJD7	XM_067557934.1#JMJD7
JMJD7	XM_067557932.1#JMJD7
JMJD7	XM_067557933.1#JMJD7
MAPKBP1	XM_067557937.1#MAPKBP1
MAPKBP1	XM_067557935.1#MAPKBP1
MAPKBP1	XM_067557939.1#MAPKBP1
LOC137159683	XM_067558149.1#LOC137159683
MGA	XM_067557942.1#MGA
MGA	XM_067557941.1#MGA
MGA	XM_067557940.1#MGA
TYRO3	XM_067557945.1#TYRO3
LOC137159685	XM_067558150.1#LOC137159685
RPAP1	XM_067557947.1#RPAP1
LTK	XM_067557951.1#LTK
ITPKA	XM_067557950.1#ITPKA
LOC137159527	XM_067557952.1#LOC137159527
LOC137159649	XM_067558123.1#LOC137159649
RTF1	XM_067557955.1#RTF1
RTF1	XM_067557954.1#RTF1
NDUFAF1	XM_067558152.1#NDUFAF1
NDUFAF1	XM_067558151.1#NDUFAF1
NDUFAF1	XM_067558153.1#NDUFAF1
NUSAP1	XM_067557956.1#NUSAP1
OIP5	XM_067557959.1#OIP5
CHP1	XM_067557960.1#CHP1
EXD1	XM_067557963.1#EXD1
EXD1	XM_067557964.1#EXD1
EXD1	XM_067557962.1#EXD1
EXD1	XM_067557965.1#EXD1
INO80	XM_067557961.1#INO80
CHAC1	XM_067557968.1#CHAC1
DLL4	XM_067557969.1#DLL4
VPS18	XM_067557970.1#VPS18
RHOV	XM_067558154.1#RHOV
SPINT1	XM_067557971.1#SPINT1
PPP1R14D	XM_067558155.1#PPP1R14D
ZFYVE19	XM_067557972.1#ZFYVE19
ZFYVE19	XM_067557973.1#ZFYVE19
DNAJC17	XM_067557974.1#DNAJC17
CUNH15orf62	XM_067557976.1#CUNH15orf62
CUNH15orf62	XM_067557975.1#CUNH15orf62
GCHFR	XM_067557978.1#GCHFR
RMDN3	XM_067557979.1#RMDN3
RMDN3	XM_067557980.1#RMDN3
RAD51	XM_067557981.1#RAD51
KNL1	XM_067557984.1#KNL1
KNL1	XM_067557985.1#KNL1
KNL1	XM_067557982.1#KNL1
RPUSD2	XM_067558125.1#RPUSD2
LOC137159551	XM_067557986.1#LOC137159551
LOC137159551	XM_067557987.1#LOC137159551
LOC137159551	XM_067557988.1#LOC137159551
CCDC32	XM_067557992.1#CCDC32
CCDC32	XM_067557994.1#CCDC32
CCDC32	XM_067557993.1#CCDC32
CCDC32	XM_067557991.1#CCDC32
LOC137159690	XM_067558157.1#LOC137159690
CHST14	XM_067557996.1#CHST14
BAHD1	XM_067557997.1#BAHD1
IVD	XM_067557998.1#IVD
KNSTRN	XM_067558158.1#KNSTRN
KNSTRN	XM_067558160.1#KNSTRN
DISP2	XM_067558162.1#DISP2
CCDC9B	XM_067558000.1#CCDC9B
CCDC9B	XM_067558001.1#CCDC9B
CCDC9B	XM_067557999.1#CCDC9B
