LOC118105716	XM_047340729.1#LOC118105716
LOC118118758	XM_035172053.2#LOC118118758
LOC118118758	XM_035172055.2#LOC118118758
LOC118118758	XM_035172054.2#LOC118118758
LOC118118758	XM_035172056.2#LOC118118758
LOC118118758	XM_035172059.2#LOC118118758
LOC118118758	XM_035172058.2#LOC118118758
LOC118118761	XM_035172063.2#LOC118118761
adka	XM_035172600.1#adka
adka	XM_035172601.1#adka
ap3m1	XM_035172599.2#ap3m1
ap3m1	XM_035172598.2#ap3m1
LOC118118985	XM_035172597.2#LOC118118985
LOC118118985	XM_035172596.2#LOC118118985
plaua	XM_035171883.2#plaua
plaua	XM_035171882.2#plaua
LOC118118677	XM_035171879.2#LOC118118677
LOC118118677	XM_035171880.2#LOC118118677
LOC118118677	XM_035171881.2#LOC118118677
erlin1	XM_035171885.2#erlin1
spef1	XM_035171886.2#spef1
adam8a	XM_035171878.2#adam8a
znf511	XM_035171716.2#znf511
msx3	XM_035171717.1#msx3
si:ch211-217g15.3	XM_035173059.1#si:ch211-217g15.3
fuom	XM_035172870.2#fuom
echs1	XM_035172868.2#echs1
sprn	XM_035172869.2#sprn
mtg1	XM_035172867.2#mtg1
LOC118119312	XM_035173150.2#LOC118119312
LOC118119314	XM_035173151.2#LOC118119314
rassf4a	XM_035173239.2#rassf4a
tmem72	XM_035172922.2#tmem72
cxcl12a	XM_035173213.2#cxcl12a
ercc6	XM_035173398.2#ercc6
drgx	XM_035172957.1#drgx
LOC118119156	XM_047342397.1#LOC118119156
vstm4a	XM_035171951.2#vstm4a
wdfy4	XM_047342188.1#wdfy4
wdfy4	XM_047342187.1#wdfy4
wdfy4	XM_035171950.2#wdfy4
wdfy4	XM_047342189.1#wdfy4
lrrc18a	XM_035172032.2#lrrc18a
si:ch211-223a10.1	XM_035173575.2#si:ch211-223a10.1
arhgap22	XM_047342310.1#arhgap22
arhgap22	XM_035172266.2#arhgap22
arhgap22	XM_035172268.2#arhgap22
mapk8a	XM_035172270.2#mapk8a
mapk8a	XM_035172275.2#mapk8a
mapk8a	XM_035172272.2#mapk8a
mapk8a	XM_035172271.2#mapk8a
mapk8a	XM_035172273.2#mapk8a
mapk8a	XM_035172274.2#mapk8a
ptpn20	XM_035172265.2#ptpn20
ptpn20	XM_035172261.2#ptpn20
gdf10a	XM_035171780.1#gdf10a
prdm8	XM_035171722.2#prdm8
antxr1d	XM_035172095.2#antxr1d
rrp12	XM_035172094.2#rrp12
ubtd1a	XM_035172096.2#ubtd1a
ubtd1a	XM_035172098.2#ubtd1a
ubtd1a	XM_035172097.2#ubtd1a
ubtd1a	XM_035172100.2#ubtd1a
ubtd1a	XM_035172099.2#ubtd1a
zdhhc16a	XM_035172759.2#zdhhc16a
zdhhc16a	XM_047342372.1#zdhhc16a
zdhhc16a	XM_047342371.1#zdhhc16a
zdhhc16a	XM_035172760.2#zdhhc16a
zdhhc16a	XM_035172758.2#zdhhc16a
mettl18	XM_035172761.2#mettl18
sufu	XM_035172473.2#sufu
trim8a	XM_035172472.2#trim8a
trim8a	XM_035172470.1#trim8a
npm3	XM_035171929.2#npm3
oga	XM_035171928.2#oga
oga	XM_035171927.2#oga
pprc1	XM_035172033.2#pprc1
ldb1a	XM_035172034.2#ldb1a
ldb1a	XM_035172035.2#ldb1a
ldb1a	XM_035172037.2#ldb1a
ldb1a	XM_035172038.2#ldb1a
ldb1a	XM_035172036.2#ldb1a
prom2	XM_047342475.1#prom2
LOC118118773	XM_035172079.2#LOC118118773
LOC118118776	XM_035172089.2#LOC118118776
LOC118118776	XM_035172083.2#LOC118118776
LOC118118776	XM_035172086.2#LOC118118776
LOC118118776	XM_035172085.1#LOC118118776
LOC118118776	XM_035172084.2#LOC118118776
LOC118118775	XM_035172082.2#LOC118118775
cutc	XM_035172093.1#cutc
abcc2	XM_035173437.1#abcc2
LOC118119157	XM_035172872.2#LOC118119157
LOC118119519	XM_035173605.2#LOC118119519
slit1a	XM_035172683.2#slit1a
slit1a	XM_035172682.2#slit1a
slit1a	XM_035172685.2#slit1a
slit1a	XM_035172684.2#slit1a
slit1a	XM_035172686.2#slit1a
wu:fc17b08	XM_035172243.2#wu:fc17b08
wu:fc17b08	XM_035172245.2#wu:fc17b08
morn4	XM_035173137.2#morn4
ankrd2	XM_047342398.1#ankrd2
st3gal7	XM_047342414.1#st3gal7
st3gal7	XM_047342415.1#st3gal7
hps1	XM_035173132.2#hps1
hps1	XM_035173133.2#hps1
hpse2	XM_035173217.2#hpse2
LOC118119401	XM_035173349.2#LOC118119401
got1	XM_035173351.2#got1
nkx2.3	XM_035172960.1#nkx2.3
nkx3.3	XM_035171826.2#nkx3.3
slc25a28	XM_035172585.2#slc25a28
pyroxd2	XM_035172726.2#pyroxd2
zgc:123010	XM_035172848.2#zgc:123010
zgc:123010	XM_035172849.2#zgc:123010
loxl4	XM_035172846.2#loxl4
crtac1b	XM_035171706.2#crtac1b
crtac1b	XM_035171707.2#crtac1b
crtac1b	XM_035171704.2#crtac1b
crtac1b	XM_035171705.2#crtac1b
golga7bb	XM_035172005.2#golga7bb
sfrp5	XM_035171999.2#sfrp5
sfrp5	XM_035172001.2#sfrp5
sfrp5	XM_035172002.2#sfrp5
zgc:171482	XM_035172003.2#zgc:171482
zgc:171482	XM_035172004.2#zgc:171482
LOC118119265	XM_035173074.2#LOC118119265
LOC118119265	XM_035173073.2#LOC118119265
marveld1	XM_035173075.2#marveld1
LOC118119264	XM_035173072.2#LOC118119264
slf2	XM_035173070.1#slf2
slf2	XM_035173069.1#slf2
washc2c	XM_035173066.1#washc2c
washc2c	XM_035173065.1#washc2c
washc2c	XM_035173068.1#washc2c
washc2c	XM_035173067.1#washc2c
zfand4	XM_035173071.2#zfand4
march8	XM_035172404.2#march8
march8	XM_035172405.2#march8
march8	XM_035172408.2#march8
march8	XM_035172407.2#march8
alox5a	XM_035172403.2#alox5a
slc25a16	XM_035172412.2#slc25a16
slc25a16	XM_035172411.2#slc25a16
slc25a16	XM_035172410.2#slc25a16
slc25a16	XM_035172409.2#slc25a16
slc25a16	XM_035172414.2#slc25a16
tet1	XM_035172401.2#tet1
tet1	XM_035172402.2#tet1
eif4e1c	XM_035172732.2#eif4e1c
si:dkey-228d14.5	XM_035172731.2#si:dkey-228d14.5
zgc:110319	XM_035172730.2#zgc:110319
ccar1	XM_035172259.2#ccar1
stox1	XM_035172332.2#stox1
si:ch211-198a12.6	XM_035172333.1#si:ch211-198a12.6
si:ch211-198a12.6	XM_035172334.2#si:ch211-198a12.6
LOC118119461	XM_035173478.2#LOC118119461
LOC118119158	XM_035172873.1#LOC118119158
zgc:154058	XM_035172678.2#zgc:154058
mat1a	XM_035172677.2#mat1a
mat1a	XM_047342363.1#mat1a
LOC118118880	XM_035172357.1#LOC118118880
LOC118118880	XM_035172354.2#LOC118118880
LOC118118880	XM_035172356.1#LOC118118880
LOC118118880	XM_035172355.2#LOC118118880
sfxn3	XM_035172353.2#sfxn3
pdzd7a	XM_035171724.2#pdzd7a
pdzd7a	XM_035171725.2#pdzd7a
pdzd7a	XM_035171726.2#pdzd7a
LOC118118817	XM_035172227.2#LOC118118817
sema4ga	XM_035173399.2#sema4ga
tp53bp2a	XM_047342350.1#tp53bp2a
tp53bp2a	XM_047342351.1#tp53bp2a
tp53bp2a	XM_047342352.1#tp53bp2a
LOC118119382	XM_035173306.2#LOC118119382
LOC118119510	XM_035173576.2#LOC118119510
efemp1	XM_035173113.2#efemp1
efemp1	XM_035173114.2#efemp1
efemp1	XM_035173112.2#efemp1
LOC118118824	XM_035172231.2#LOC118118824
LOC118118824	XM_035172234.2#LOC118118824
LOC118118824	XM_035172233.2#LOC118118824
LOC118118824	XM_035172235.2#LOC118118824
LOC118118825	XM_035172236.1#LOC118118825
LOC118118823	XM_047342399.1#LOC118118823
LOC118118642	XM_035171795.1#LOC118118642
LOC118118641	XM_035171794.2#LOC118118641
myofl	XM_035173224.2#myofl
parga	XM_035172339.2#parga
ogdhl	XM_035172336.2#ogdhl
ogdhl	XM_035172337.1#ogdhl
chata	XM_035172865.2#chata
slc18a3a	XM_035172898.1#slc18a3a
rgra	XM_035171759.2#rgra
lrit1a	XM_035172824.2#lrit1a
lrit2	XM_035172880.1#lrit2
lrit2	XM_035172882.1#lrit2
cdhr1a	XM_035171806.2#cdhr1a
cdhr1a	XM_035171807.2#cdhr1a
cdhr1a	XM_035171809.1#cdhr1a
chst3a	XM_035173525.2#chst3a
pax2a	XM_047342177.1#pax2a
cuedc2	XM_035172168.2#cuedc2
cuedc2	XM_035172167.2#cuedc2
hif1an	XM_035172166.2#hif1an
wnt8b	XM_035172783.2#wnt8b
scdb	XM_035171877.2#scdb
trmt2b	XM_035171873.2#trmt2b
dnajb12a	XM_035171874.2#dnajb12a
dnajb12a	XM_035171875.1#dnajb12a
LOC118119496	XM_035173528.2#LOC118119496
spock2	XM_035173526.2#spock2
spock2	XM_035173527.2#spock2
tysnd1	XM_035171693.2#tysnd1
sar1ab	XM_035172778.2#sar1ab
ppa1b	XM_035171896.2#ppa1b
eif4ebp2	XM_035171903.2#eif4ebp2
rps24	XM_035171900.2#rps24
rps24	XM_035171901.2#rps24
rps24	XM_035171902.2#rps24
zmiz1a	XM_035171938.2#zmiz1a
zmiz1a	XM_035171939.2#zmiz1a
zmiz1a	XM_035171940.2#zmiz1a
zmiz1a	XM_035171941.2#zmiz1a
zmiz1a	XM_035171943.2#zmiz1a
zmiz1a	XM_047342240.1#zmiz1a
zmiz1a	XM_035171944.2#zmiz1a
zmiz1a	XM_047342243.1#zmiz1a
zmiz1a	XM_047342242.1#zmiz1a
zmiz1a	XM_047342241.1#zmiz1a
ppifa	XM_047342472.1#ppifa
ppifa	XM_035173450.2#ppifa
zcchc24	XM_035173448.2#zcchc24
anxa11a	XM_035172649.1#anxa11a
anxa11a	XM_035172650.1#anxa11a
dlg5a	XM_035172392.2#dlg5a
dlg5a	XM_035172396.2#dlg5a
dlg5a	XM_035172394.2#dlg5a
dlg5a	XM_035172393.2#dlg5a
dlg5a	XM_035172395.2#dlg5a
dlg5a	XM_035172397.2#dlg5a
kcnma1a	XM_035172181.2#kcnma1a
kcnma1a	XM_035172182.2#kcnma1a
kcnma1a	XM_035172183.2#kcnma1a
kcnma1a	XM_035172187.2#kcnma1a
kcnma1a	XM_035172184.2#kcnma1a
kcnma1a	XM_035172186.2#kcnma1a
kcnma1a	XM_035172188.2#kcnma1a
kcnma1a	XM_035172189.2#kcnma1a
kcnma1a	XM_035172192.2#kcnma1a
kcnma1a	XM_035172193.2#kcnma1a
kcnma1a	XM_035172194.2#kcnma1a
kcnma1a	XM_035172209.2#kcnma1a
kcnma1a	XM_035172191.2#kcnma1a
kcnma1a	XM_035172210.2#kcnma1a
kcnma1a	XM_035172197.2#kcnma1a
kcnma1a	XM_035172200.2#kcnma1a
kcnma1a	XM_035172211.2#kcnma1a
kcnma1a	XM_035172204.2#kcnma1a
kcnma1a	XM_035172198.2#kcnma1a
kcnma1a	XM_035172199.2#kcnma1a
kcnma1a	XM_035172201.2#kcnma1a
kcnma1a	XM_035172202.2#kcnma1a
kcnma1a	XM_035172205.2#kcnma1a
kcnma1a	XM_035172206.2#kcnma1a
kcnma1a	XM_035172208.2#kcnma1a
lrmda	XM_035172075.2#lrmda
znf503	XM_035172771.2#znf503
comtd1	XM_035172836.1#comtd1
LOC118119001	XM_035172631.1#LOC118119001
vdac2	XM_035172632.2#vdac2
LOC118118631	XM_035171772.2#LOC118118631
LOC118118631	XM_035171771.2#LOC118118631
polh	XM_035171769.2#polh
polh	XM_047342255.1#polh
polh	XM_035171768.2#polh
LOC118118633	XM_047342256.1#LOC118118633
LOC118118633	XM_047342257.1#LOC118118633
LOC118118630	XM_047342258.1#LOC118118630
LOC118119038	XM_035172694.2#LOC118119038
pcsk2	XM_035173365.2#pcsk2
LOC118119406	XM_035173364.1#LOC118119406
prokr1b	XM_035172918.2#prokr1b
plek	XM_035173485.2#plek
LOC118119358	XM_047342438.1#LOC118119358
LOC118119358	XM_047342437.1#LOC118119358
LOC118119358	XM_047342432.1#LOC118119358
LOC118119358	XM_035173251.2#LOC118119358
LOC118119358	XM_035173256.2#LOC118119358
LOC118119358	XM_047342435.1#LOC118119358
LOC118119358	XM_047342436.1#LOC118119358
LOC118119358	XM_047342431.1#LOC118119358
LOC118119358	XM_047342433.1#LOC118119358
LOC118119189	XM_035172917.1#LOC118119189
LOC118119306	XM_035173144.2#LOC118119306
LOC118119306	XM_035173142.2#LOC118119306
sgms1a	XM_035172250.2#sgms1a
LOC118118837	XM_035172252.2#LOC118118837
LOC118118836	XM_035172251.2#LOC118118836
LOC118119521	XM_035173607.1#LOC118119521
LOC118118921	XM_035172466.2#LOC118118921
LOC118118921	XM_035172465.2#LOC118118921
fas	XM_035173520.2#fas
LOC118119097	XM_035172787.2#LOC118119097
LOC118119098	XM_035172789.2#LOC118119098
cfap43	XM_035172786.2#cfap43
sfr1	XM_035172790.2#sfr1
col17a1b	XM_035172735.2#col17a1b
col17a1b	XM_047342359.1#col17a1b
col17a1b	XM_047342360.1#col17a1b
col17a1b	XM_035172736.2#col17a1b
slka	XM_035172739.2#slka
slka	XM_035172738.2#slka
slka	XM_035172737.2#slka
slka	XM_035172740.2#slka
sh3pxd2ab	XM_035171936.2#sh3pxd2ab
sh3pxd2ab	XM_035171937.2#sh3pxd2ab
neurl1ab	XM_035172911.2#neurl1ab
sorcs3b	XM_035173473.2#sorcs3b
LOC118119516	XM_035173598.2#LOC118119516
add3b	XM_035173288.2#add3b
add3b	XM_035173289.2#add3b
LOC118119024	XM_035172670.2#LOC118119024
smndc1	XM_035172671.2#smndc1
LOC118119022	XM_035172669.2#LOC118119022
bnip4	XM_035172614.2#bnip4
ppp2r2d	XM_035172612.1#ppp2r2d
ebf3b	XM_035172361.2#ebf3b
ebf3b	XM_035172359.2#ebf3b
ebf3b	XM_035172365.2#ebf3b
ebf3b	XM_035172364.2#ebf3b
mgmt	XM_035173215.2#mgmt
mgmt	XM_035173214.2#mgmt
gnrh3	XM_035172799.2#gnrh3
LOC118119389	XM_035173319.2#LOC118119389
LOC118119389	XM_035173317.2#LOC118119389
LOC118119389	XM_035173320.2#LOC118119389
LOC118119389	XM_035173322.2#LOC118119389
LOC118119389	XM_035173321.2#LOC118119389
insyn2ab	XM_035172909.2#insyn2ab
LOC118119113	XM_047342226.1#LOC118119113
LOC118119163	XM_035172878.2#LOC118119163
LOC118119163	XM_035172879.2#LOC118119163
adam12b	XM_035172311.2#adam12b
adam12b	XM_035172312.2#adam12b
dhx32b	XM_035172313.2#dhx32b
edrf1	XM_035172310.2#edrf1
edrf1	XM_035172309.2#edrf1
si:ch1073-143l10.2	XM_035172893.2#si:ch1073-143l10.2
si:ch1073-143l10.2	XM_035172892.2#si:ch1073-143l10.2
si:ch1073-143l10.2	XM_035172894.2#si:ch1073-143l10.2
si:ch1073-143l10.2	XM_035172891.2#si:ch1073-143l10.2
tex36	XM_035172583.2#tex36
ctbp2a	XM_035172569.2#ctbp2a
ctbp2a	XM_035172571.2#ctbp2a
ctbp2a	XM_035172567.2#ctbp2a
ctbp2a	XM_035172568.2#ctbp2a
ctbp2a	XM_035172572.2#ctbp2a
zranb1b	XM_035172575.2#zranb1b
zranb1b	XM_035172574.2#zranb1b
zranb1b	XM_035172573.2#zranb1b
zranb1b	XM_035172576.2#zranb1b
zranb1b	XM_035172577.2#zranb1b
abraxas2	XM_035172578.2#abraxas2
abraxas2	XM_035172580.2#abraxas2
eef1akmt2	XM_035172581.2#eef1akmt2
eef1akmt2	XM_035172582.2#eef1akmt2
LOC118119052	XM_035172717.2#LOC118119052
nkx1.2la	XM_035173145.2#nkx1.2la
LOC118119053	XM_035172718.1#LOC118119053
LOC118119484	XM_035173515.2#LOC118119484
hmx2	XM_035172999.2#hmx2
hmx3a	XM_035171824.2#hmx3a
ikzf5	XM_035172421.2#ikzf5
LOC118118907	XM_047342400.1#LOC118118907
agt	XM_035172419.2#agt
agt	XM_035172420.2#agt
cog2	XM_035172417.2#cog2
pgbd5	XM_035173484.2#pgbd5
klf5a	XM_035171998.2#klf5a
pibf1	XM_035171997.2#pibf1
dis3	XM_035171996.2#dis3
bora	XM_035173407.2#bora
mzt1	XM_035173408.2#mzt1
dachc	XM_035173372.2#dachc
dachc	XM_035173373.2#dachc
ubac2	XM_035173152.2#ubac2
ank3a	XM_047342318.1#ank3a
ank3a	XM_035172647.2#ank3a
ank3a	XM_047342319.1#ank3a
LOC118118964	XM_035172555.2#LOC118118964
LOC118119366	XM_035173279.2#LOC118119366
LOC118119366	XM_035173276.2#LOC118119366
LOC118119366	XM_035173278.2#LOC118119366
LOC118119326	XM_035173193.2#LOC118119326
phyhiplb	XM_035173194.2#phyhiplb
LOC118118982	XM_035172588.2#LOC118118982
LOC118118982	XM_035172589.2#LOC118118982
LOC118119413	XM_035173385.1#LOC118119413
LOC118119413	XM_035173384.1#LOC118119413
rgs7a	XM_035173601.2#rgs7a
rgs7a	XM_035173602.2#rgs7a
rgs7a	XM_035173604.2#rgs7a
rgs7a	XM_035173603.2#rgs7a
grem2a	XM_035173191.1#grem2a
fmn2a	XM_035173190.2#fmn2a
chrm3a	XM_035171745.2#chrm3a
chrm3a	XM_035171742.2#chrm3a
ryr2b	XM_047342396.1#ryr2b
ryr2b	XM_035173209.2#ryr2b
ryr2b	XM_035173210.2#ryr2b
actn2b	XM_035171911.2#actn2b
LOC118118697	XM_035171914.2#LOC118118697
p4ha1b	XM_035171913.1#p4ha1b
p4ha1b	XM_035171912.1#p4ha1b
si:ch211-248a14.8	XM_035172904.2#si:ch211-248a14.8
ecd	XM_035172903.2#ecd
fam149b1	XM_035172901.2#fam149b1
fam149b1	XM_035172902.2#fam149b1
dnajc9	XM_035172908.2#dnajc9
ndnfl	XM_035172831.2#ndnfl
sparcl2	XM_035173381.2#sparcl2
ccser2a	XM_035173375.2#ccser2a
ccser2a	XM_035173374.2#ccser2a
ccser2a	XM_035173376.2#ccser2a
ccser2a	XM_035173380.2#ccser2a
ccser2a	XM_035173378.2#ccser2a
grid1a	XM_035173508.2#grid1a
grid1a	XM_035173509.2#grid1a
grid1a	XM_035173506.2#grid1a
grid1a	XM_035173510.2#grid1a
wapla	XM_035172587.2#wapla
htra1a	XM_035172948.2#htra1a
LOC118118963	XM_035172552.2#LOC118118963
LOC118118963	XM_035172553.2#LOC118118963
LOC118118963	XM_035172551.2#LOC118118963
LOC118118963	XM_035172554.1#LOC118118963
phactr2	XM_035172696.2#phactr2
phactr2	XM_035172700.2#phactr2
phactr2	XM_035172698.2#phactr2
phactr2	XM_035172697.2#phactr2
sf3b5	XM_035173530.1#sf3b5
sf3b5	XM_035173529.2#sf3b5
sf3b5	XM_035173532.1#sf3b5
oprm1	XM_035171734.2#oprm1
rgs17	XM_035172910.2#rgs17
pcnx2	XM_035173623.2#pcnx2
pcnx2	XM_035173622.2#pcnx2
map3k21	XM_035173626.2#map3k21
map3k21	XM_047342178.1#map3k21
il22ra2	XM_035173634.2#il22ra2
ifngr1l	XM_035173629.2#ifngr1l
ifngr1l	XM_035173628.2#ifngr1l
si:ch73-52p7.1	XM_035173633.2#si:ch73-52p7.1
si:ch73-52p7.1	XM_035173630.2#si:ch73-52p7.1
olig3	XM_035172940.2#olig3
LOC118119372	XM_047342452.1#LOC118119372
LOC118119427	XM_047342175.1#LOC118119427
LOC118119427	XM_035173409.2#LOC118119427
LOC118119427	XM_035173411.2#LOC118119427
LOC118119427	XM_035173410.2#LOC118119427
LOC118119429	XM_035173419.2#LOC118119429
LOC118119429	XM_035173415.2#LOC118119429
LOC118119429	XM_035173414.2#LOC118119429
LOC118119429	XM_035173417.2#LOC118119429
LOC118119429	XM_035173418.2#LOC118119429
LOC118119429	XM_035173416.2#LOC118119429
LOC118119430	XM_035173420.2#LOC118119430
adss2	XM_035173412.2#adss2
zbtb18	XM_035172426.2#zbtb18
zbtb18	XM_035172428.2#zbtb18
zbtb18	XM_035172425.2#zbtb18
zbtb18	XM_035172429.2#zbtb18
zbtb18	XM_035172430.2#zbtb18
akt3a	XM_035172557.2#akt3a
akt3a	XM_035172558.2#akt3a
sdccag8	XM_035172559.2#sdccag8
sdccag8	XM_047342342.1#sdccag8
tnfaip3	XM_035172724.2#tnfaip3
tnfaip3	XM_035172725.2#tnfaip3
LOC118118803	XM_035172170.2#LOC118118803
LOC118118802	XM_047342380.1#LOC118118802
arid5b	XM_035171952.2#arid5b
rtkn2	XM_035171953.2#rtkn2
cep170aa	XM_035172020.2#cep170aa
cep170aa	XM_035172019.2#cep170aa
cep170aa	XM_035172023.2#cep170aa
cep170aa	XM_035172021.2#cep170aa
cep170aa	XM_035172025.2#cep170aa
cep170aa	XM_035172022.2#cep170aa
cep170aa	XM_035172024.2#cep170aa
cep170aa	XM_035172026.2#cep170aa
cep170aa	XM_035172027.2#cep170aa
hint1	XM_035172029.2#hint1
lyrm7	XM_035172030.2#lyrm7
dync2li1	XM_035171728.2#dync2li1
abcg5	XM_035171727.2#abcg5
abcg8	XM_035172791.2#abcg8
abcg8	XM_035172792.2#abcg8
lrpprc	XM_035172956.2#lrpprc
znhit2	XM_035173397.2#znhit2
LOC124854574	XM_047342402.1#LOC124854574
ppm1ba	XM_047342341.1#ppm1ba
ppm1ba	XM_035172423.2#ppm1ba
ppm1ba	XM_035172422.2#ppm1ba
slc3a1	XM_035173149.2#slc3a1
prepl	XM_035173147.2#prepl
prepl	XM_035173148.2#prepl
camkmt	XM_035172716.2#camkmt
LOC118119050	XM_047342365.1#LOC118119050
six3a	XM_035173538.2#six3a
six2a	XM_035172335.2#six2a
srbd1	XM_035173483.2#srbd1
LOC118119040	XM_035172695.2#LOC118119040
LOC118119351	XM_035173240.2#LOC118119351
LOC118119351	XM_047342444.1#LOC118119351
cfap36	XM_035172174.2#cfap36
cfap36	XM_035172177.2#cfap36
cfap36	XM_035172176.2#cfap36
cfap36	XM_035172178.2#cfap36
cfap36	XM_047342312.1#cfap36
ppp4r3b	XM_035172173.2#ppp4r3b
LOC118119395	XM_035173340.2#LOC118119395
LOC118118904	XM_047342332.1#LOC118118904
LOC118118904	XM_047342333.1#LOC118118904
LOC118118904	XM_047342326.1#LOC118118904
LOC118118904	XM_047342328.1#LOC118118904
LOC118118904	XM_035172415.2#LOC118118904
LOC118118904	XM_047342329.1#LOC118118904
LOC118118904	XM_047342327.1#LOC118118904
LOC118118904	XM_047342331.1#LOC118118904
camk2g2	XM_047342203.1#camk2g2
camk2g2	XM_047342202.1#camk2g2
camk2g2	XM_047342201.1#camk2g2
camk2g2	XM_047342204.1#camk2g2
camk2g2	XM_047342208.1#camk2g2
camk2g2	XM_047342207.1#camk2g2
camk2g2	XM_047342210.1#camk2g2
camk2g2	XM_047342209.1#camk2g2
camk2g2	XM_047342213.1#camk2g2
camk2g2	XM_047342215.1#camk2g2
camk2g2	XM_047342212.1#camk2g2
camk2g2	XM_047342220.1#camk2g2
camk2g2	XM_047342218.1#camk2g2
camk2g2	XM_047342214.1#camk2g2
camk2g2	XM_047342222.1#camk2g2
camk2g2	XM_047342211.1#camk2g2
camk2g2	XM_047342219.1#camk2g2
camk2g2	XM_047342221.1#camk2g2
camk2g2	XM_047342217.1#camk2g2
camk2g2	XM_035173549.2#camk2g2
camk2g2	XM_035173544.2#camk2g2
camk2g2	XM_035173539.2#camk2g2
camk2g2	XM_035173553.2#camk2g2
camk2g2	XM_035173555.2#camk2g2
camk2g2	XM_035173545.2#camk2g2
camk2g2	XM_035173558.2#camk2g2
camk2g2	XM_035173547.2#camk2g2
camk2g2	XM_035173551.2#camk2g2
camk2g2	XM_035173566.2#camk2g2
camk2g2	XM_035173557.2#camk2g2
camk2g2	XM_035173567.2#camk2g2
camk2g2	XM_035173561.2#camk2g2
camk2g2	XM_035173550.2#camk2g2
camk2g2	XM_035173568.2#camk2g2
camk2g2	XM_047342205.1#camk2g2
si:dkey-174i8.1	XM_047342471.1#si:dkey-174i8.1
si:dkey-174i8.1	XM_035173570.2#si:dkey-174i8.1
si:dkey-174i8.1	XM_047342467.1#si:dkey-174i8.1
si:dkey-174i8.1	XM_047342470.1#si:dkey-174i8.1
si:dkey-174i8.1	XM_047342468.1#si:dkey-174i8.1
si:dkey-174i8.1	XM_047342469.1#si:dkey-174i8.1
si:dkey-174i8.1	XM_035173573.2#si:dkey-174i8.1
synpo2la	XM_035173599.2#synpo2la
myoz1a	XM_035173537.2#myoz1a
hhat	XM_035173536.2#hhat
hhat	XM_035173535.2#hhat
kcnh1a	XM_035173406.2#kcnh1a
mrpl57	XM_035173401.2#mrpl57
mrpl57	XM_035173403.2#mrpl57
mrpl57	XM_035173402.2#mrpl57
LOC118118967	XM_035172563.2#LOC118118967
desi2	XM_035172566.2#desi2
mtrf1l	XM_035172564.2#mtrf1l
fbxo5	XM_035171718.2#fbxo5
LOC118119148	XM_035172863.2#LOC118119148
anapc1	XM_035172962.2#anapc1
anapc1	XM_035172963.2#anapc1
LOC118119360	XM_035173262.2#LOC118119360
LOC118119209	XM_035172953.2#LOC118119209
LOC118119209	XM_035172955.2#LOC118119209
LOC118119209	XM_035172949.2#LOC118119209
LOC118119209	XM_035172952.2#LOC118119209
LOC118119209	XM_035172950.2#LOC118119209
LOC118119209	XM_035172954.2#LOC118119209
pank1a	XM_035172680.2#pank1a
pank1a	XM_035172681.2#pank1a
zgc:65997	XM_035171708.2#zgc:65997
LOC118118621	XM_035171761.2#LOC118118621
LOC118119003	XM_035172634.2#LOC118119003
LOC118119003	XM_035172633.2#LOC118119003
slc22a15	XM_035171818.2#slc22a15
LOC118118658	XM_035171821.2#LOC118118658
LOC118118658	XM_047342238.1#LOC118118658
kif11	XM_035173123.1#kif11
kif11	XM_035173122.1#kif11
LOC118119293	XM_047342403.1#LOC118119293
adob	XM_035173130.2#adob
adob	XM_035173128.2#adob
adob	XM_035173129.2#adob
znf365	XM_035173124.2#znf365
znf365	XM_035173125.2#znf365
sult6b1	XM_035173188.2#sult6b1
LOC118119322	XM_035173187.2#LOC118119322
slc30a6	XM_047342369.1#slc30a6
LOC118118627	XM_035171766.2#LOC118118627
LOC118119339	XM_035173220.2#LOC118119339
LOC118119339	XM_035173218.2#LOC118119339
LOC118119339	XM_035173221.2#LOC118119339
LOC118119438	XM_035173433.2#LOC118119438
LOC118119438	XM_035173432.2#LOC118119438
LOC118119438	XM_035173434.2#LOC118119438
LOC118119438	XM_035173436.2#LOC118119438
LOC118118560	XM_047342477.1#LOC118118560
LOC118118560	XM_047342479.1#LOC118118560
LOC118118560	XM_047342478.1#LOC118118560
LOC118118560	XM_047342480.1#LOC118118560
mmrn2a	XM_035172609.2#mmrn2a
mmrn2a	XM_035172610.2#mmrn2a
mmrn2a	XM_035172611.2#mmrn2a
usp54a	XM_035172606.2#usp54a
usp54a	XM_035172605.2#usp54a
usp54a	XM_035172602.2#usp54a
usp54a	XM_035172607.2#usp54a
usp54a	XM_035172608.2#usp54a
prorsd1	XM_035173482.2#prorsd1
lhb	XM_035172226.1#lhb
LOC118118811	XM_035172213.2#LOC118118811
LOC118118811	XM_035172214.2#LOC118118811
LOC118118811	XM_035172215.2#LOC118118811
LOC118118811	XM_035172216.2#LOC118118811
LOC118118811	XM_035172218.1#LOC118118811
LOC118118811	XM_035172219.1#LOC118118811
LOC118118811	XM_035172217.2#LOC118118811
LOC118118813	XM_035172220.2#LOC118118813
rps27a	XM_035172225.2#rps27a
LOC118118814	XM_035172224.2#LOC118118814
LOC118118814	XM_035172221.2#LOC118118814
LOC118118875	XM_035172344.2#LOC118118875
LOC118118875	XM_035172348.2#LOC118118875
LOC118118875	XM_035172347.2#LOC118118875
LOC118118875	XM_035172345.2#LOC118118875
